customerid,recency,frequency,monetary_value,unique_products,first_purchase,last_purchase,avg_order_value,max_order_value,customer_lifetime_days,r_score,f_score,m_score,rfm_score,customer_segment
16843,43,16,10196.57,226,2011-01-16 16:10:00,2011-10-28 09:06:00,637.285625,1830.72,285,3,5,5,13,Needs Attention
16846,50,1,214.32,11,2011-10-20 13:55:00,2011-10-20 13:55:00,214.32,214.32,1,3,2,1,6,Needs Attention
16847,43,1,193.44,12,2011-10-27 13:29:00,2011-10-27 13:29:00,193.44,193.44,1,3,2,1,6,Needs Attention
16848,53,1,281.42,14,2011-10-18 08:42:00,2011-10-18 08:42:00,281.42,281.42,1,3,2,2,7,Needs Attention
16849,187,1,124.57,8,2011-06-06 09:16:00,2011-06-06 09:16:00,124.57,124.57,1,1,2,1,4,Inactive/Low Engagement
16850,334,1,332.41,19,2011-01-10 11:09:00,2011-01-10 11:09:00,332.41,332.41,1,1,2,2,5,Inactive/Low Engagement
16851,4,3,342.45,17,2011-10-19 09:48:00,2011-12-05 13:32:00,114.15000000000002,128.37,48,5,4,2,11,Loyal Customers
16852,10,2,144.91000000000003,9,2011-06-16 15:49:00,2011-11-29 13:22:00,72.455,113.06,166,5,3,1,9,Loyal Customers
16855,24,2,328.4,19,2011-10-27 16:31:00,2011-11-16 12:03:00,164.2,177.2,20,4,3,2,9,Loyal Customers
16856,15,1,35.400000000000006,2,2011-11-25 08:59:00,2011-11-25 08:59:00,35.400000000000006,35.400000000000006,1,4,2,1,7,New/Potential Customers
16858,369,1,375.69000000000005,9,2010-12-06 09:52:00,2010-12-06 09:52:00,375.69000000000005,375.69000000000005,1,1,2,2,5,Inactive/Low Engagement
16859,145,2,747.81,50,2011-03-23 13:39:00,2011-07-18 12:19:00,373.905,487.96999999999997,117,2,3,3,8,At Risk
16861,60,2,173.76,6,2011-07-04 15:38:00,2011-10-11 09:05:00,86.88,102.96,99,3,3,1,7,Needs Attention
16863,31,2,502.8,25,2010-12-08 08:58:00,2011-11-08 15:26:00,251.4,338.55,336,4,3,3,10,Loyal Customers
16866,141,3,207.73999999999998,10,2011-07-01 12:34:00,2011-07-22 10:06:00,69.24666666666666,108.94999999999999,21,2,4,1,7,At Risk
16869,23,4,825.42,113,2011-06-17 13:01:00,2011-11-17 12:02:00,206.35500000000002,304.72,153,4,4,3,11,Loyal Customers
16871,22,6,2812.34,131,2011-03-14 10:31:00,2011-11-17 19:27:00,468.72333333333336,1110.51,249,4,5,5,14,Champions
16872,77,3,680.02,5,2011-06-08 14:32:00,2011-09-23 16:05:00,226.67333333333332,388.36,108,2,4,3,9,At Risk
16873,5,6,7123.62,179,2010-12-10 15:45:00,2011-12-05 12:05:00,1187.27,2157.64,360,5,5,5,15,Champions
16875,67,5,2095.53,93,2011-01-04 10:37:00,2011-10-03 13:39:00,419.10600000000005,957.33,273,3,4,5,12,Needs Attention
16877,12,6,853.72,111,2011-05-15 16:13:00,2011-11-27 13:47:00,142.28666666666666,269.03000000000003,196,5,5,3,13,Loyal Customers
16878,84,1,13.3,3,2011-09-16 17:39:00,2011-09-16 17:39:00,13.3,13.3,1,2,2,1,5,Inactive/Low Engagement
16880,31,7,1519.08,121,2011-06-03 16:45:00,2011-11-09 11:33:00,217.01142857142855,410.06,159,4,5,4,13,Champions
16881,67,1,432.0,1,2011-10-04 10:33:00,2011-10-04 10:33:00,432.0,432.0,1,3,2,2,7,Needs Attention
16882,67,3,705.12,39,2011-01-26 17:43:00,2011-10-04 10:42:00,235.04,489.41999999999996,251,3,4,3,10,Needs Attention
16883,187,2,276.73,33,2010-12-03 10:33:00,2011-06-05 12:51:00,138.365,148.7,185,1,3,2,6,At Risk
16884,38,2,429.84000000000003,26,2011-11-02 10:16:00,2011-11-02 11:52:00,214.92000000000002,296.76,1,3,3,2,8,Needs Attention
16885,15,3,471.51,82,2010-12-17 17:23:00,2011-11-24 13:40:00,157.17,190.65,342,4,4,2,10,Loyal Customers
16887,35,1,194.88,35,2011-11-04 14:07:00,2011-11-04 14:07:00,194.88,194.88,1,3,2,1,6,Needs Attention
16889,195,3,1578.67,112,2011-01-07 10:47:00,2011-05-29 11:05:00,526.2233333333332,705.56,143,1,4,4,9,At-Risk High-Value
16891,2,5,809.7,166,2010-12-03 11:35:00,2011-12-08 11:15:00,161.94,232.26,370,5,4,3,12,Loyal Customers
16892,1,5,525.54,87,2011-06-09 11:35:00,2011-12-08 13:18:00,105.10799999999999,150.6,183,5,4,3,12,Loyal Customers
16893,367,1,145.93,44,2010-12-08 12:06:00,2010-12-08 12:06:00,145.93,145.93,1,1,2,1,4,Inactive/Low Engagement
16895,65,1,219.14,57,2011-10-06 12:15:00,2011-10-06 12:15:00,219.14,219.14,1,3,2,1,6,Needs Attention
16897,299,2,289.78,37,2011-01-30 11:52:00,2011-02-13 15:02:00,144.89,213.03,15,1,3,2,6,At Risk
16898,26,3,508.81,150,2010-12-06 12:23:00,2011-11-13 15:44:00,169.60333333333332,203.39,343,4,4,3,11,Loyal Customers
16899,8,6,1281.56,80,2010-12-14 13:11:00,2011-12-02 12:03:00,213.59333333333333,381.7,353,5,5,4,14,Champions
16900,17,3,887.11,78,2011-10-07 13:17:00,2011-11-23 10:32:00,295.7033333333333,752.6800000000001,47,4,4,3,11,Loyal Customers
16902,116,1,1706.88,43,2011-08-15 14:17:00,2011-08-15 14:17:00,1706.88,1706.88,1,2,2,4,8,At-Risk High-Value
16903,29,1,373.24,50,2011-11-10 15:32:00,2011-11-10 15:32:00,373.24,373.24,1,4,2,2,8,New/Potential Customers
16904,4,16,3754.27,387,2010-12-07 13:29:00,2011-12-05 13:10:00,234.641875,433.29,363,5,5,5,15,Champions
16905,5,7,3102.43,117,2010-12-03 10:43:00,2011-12-04 14:01:00,443.2042857142857,1205.81,367,5,5,5,15,Champions
16906,82,4,579.77,74,2011-04-05 12:30:00,2011-09-19 11:49:00,144.9425,184.83,167,2,4,3,9,At Risk
16907,29,5,981.65,89,2010-12-09 16:52:00,2011-11-10 18:04:00,196.32999999999998,269.77,337,4,4,4,12,Champions
16909,72,1,379.14,18,2011-09-28 16:45:00,2011-09-28 16:45:00,379.14,379.14,1,2,2,2,6,Inactive/Low Engagement
16910,4,8,1510.06,318,2011-09-09 14:14:00,2011-12-05 12:51:00,188.7575,290.52,87,5,5,4,14,Champions
16912,29,11,2575.38,88,2011-01-20 15:42:00,2011-11-11 12:18:00,234.12545454545455,464.64,295,4,5,5,14,Champions
16913,290,1,113.44,8,2011-02-22 12:56:00,2011-02-22 12:56:00,113.44,113.44,1,1,2,1,4,Inactive/Low Engagement
16914,36,1,208.46,25,2011-11-03 15:27:00,2011-11-03 15:27:00,208.46,208.46,1,3,2,1,6,Needs Attention
16915,9,6,621.6800000000001,46,2011-03-01 09:52:00,2011-11-30 16:39:00,103.61333333333334,173.70000000000002,275,5,5,3,13,Loyal Customers
16916,24,2,576.26,129,2010-12-02 13:14:00,2011-11-16 12:08:00,288.13,378.18,349,4,3,3,10,Loyal Customers
16917,277,1,391.52,9,2011-03-08 11:55:00,2011-03-08 11:55:00,391.52,391.52,1,1,2,2,5,Inactive/Low Engagement
16918,50,6,1068.82,97,2011-01-26 17:37:00,2011-10-21 12:50:00,178.13666666666666,299.67,268,3,5,4,12,Needs Attention
16919,156,11,2596.45,141,2010-12-06 12:52:00,2011-07-06 13:35:00,236.04090909090908,341.65999999999997,213,2,5,5,12,At-Risk High-Value
16921,61,1,169.79,50,2011-10-09 16:22:00,2011-10-09 16:22:00,169.79,169.79,1,3,2,1,6,Needs Attention
16923,12,19,7247.61,313,2010-12-12 11:06:00,2011-11-27 13:00:00,381.4531578947368,658.11,351,5,5,5,15,Champions
16924,21,3,846.75,69,2011-09-16 12:54:00,2011-11-18 12:53:00,282.25,323.1,63,4,4,3,11,Loyal Customers
16926,371,1,230.25,14,2010-12-03 13:42:00,2010-12-03 13:42:00,230.25,230.25,1,1,2,1,4,Inactive/Low Engagement
16927,116,3,543.05,5,2010-12-13 11:57:00,2011-08-16 11:10:00,181.01666666666665,218.1,246,2,4,3,9,At Risk
16928,80,17,2847.6,69,2010-12-01 15:21:00,2011-09-20 15:10:00,167.50588235294117,379.56,293,2,5,5,12,At-Risk High-Value
16929,4,7,1295.39,51,2011-07-07 12:39:00,2011-12-06 08:37:00,185.0557142857143,235.96,152,5,5,4,14,Champions
16930,26,3,380.55,47,2011-10-02 14:25:00,2011-11-13 16:13:00,126.85000000000001,195.31,43,4,4,2,10,Loyal Customers
16931,5,21,4604.22,448,2010-12-05 11:40:00,2011-12-04 13:15:00,219.24857142857144,411.44,365,5,5,5,15,Champions
16932,53,1,161.94,44,2011-10-17 14:12:00,2011-10-17 14:12:00,161.94,161.94,1,3,2,1,6,Needs Attention
16933,1,2,563.23,42,2011-04-14 13:33:00,2011-12-08 12:54:00,281.615,338.5,238,5,3,3,11,Loyal Customers
16934,55,2,950.9300000000001,59,2011-10-16 12:25:00,2011-10-16 12:40:00,475.46500000000003,809.98,1,3,3,4,10,Needs Attention
16936,26,1,262.68,56,2011-11-14 11:04:00,2011-11-14 11:04:00,262.68,262.68,1,4,2,2,8,New/Potential Customers
16938,9,4,2736.38,212,2011-02-04 09:34:00,2011-12-01 10:20:00,684.095,2133.4,301,5,4,5,14,Champions
16940,52,3,3049.88,226,2011-02-23 12:27:00,2011-10-18 13:15:00,1016.6266666666667,1181.52,238,3,4,5,12,Needs Attention
16942,13,9,1920.59,159,2011-04-26 11:59:00,2011-11-27 12:40:00,213.3988888888889,330.28000000000003,216,5,5,4,14,Champions
16943,212,3,816.73,23,2011-01-25 14:00:00,2011-05-12 11:57:00,272.24333333333334,451.03,107,1,4,3,8,At Risk
16945,22,19,4345.5,137,2010-12-16 17:49:00,2011-11-18 11:39:00,228.71052631578948,350.64,337,4,5,5,14,Champions
16947,236,1,406.48,21,2011-04-18 09:38:00,2011-04-18 09:38:00,406.48,406.48,1,1,2,2,5,Inactive/Low Engagement
16948,139,3,435.02,15,2011-01-18 10:58:00,2011-07-24 12:46:00,145.00666666666666,194.48,188,2,4,2,8,At Risk
16949,4,6,1286.27,57,2011-01-27 12:11:00,2011-12-06 11:07:00,214.37833333333333,388.0,313,5,5,4,14,Champions
16950,57,3,1178.56,39,2010-12-07 15:20:00,2011-10-14 09:06:00,392.8533333333333,606.41,311,3,4,4,11,Needs Attention
16951,135,3,1277.75,73,2011-02-08 14:58:00,2011-07-28 12:05:00,425.9166666666667,1053.79,170,2,4,4,10,At-Risk High-Value
16952,109,2,167.61,16,2011-08-22 12:58:00,2011-08-22 13:03:00,83.805,157.11,1,2,3,1,6,At Risk
16953,30,1,20.8,1,2011-11-09 15:54:00,2011-11-09 15:54:00,20.8,20.8,1,4,2,1,7,New/Potential Customers
16954,1,9,2085.08,40,2010-12-15 10:41:00,2011-12-09 09:46:00,231.67555555555555,414.3,359,5,5,5,15,Champions
16955,185,4,518.67,18,2010-12-01 13:31:00,2011-06-08 10:36:00,129.6675,165.88,189,1,4,3,8,At Risk
16956,18,1,308.74,16,2011-11-22 08:56:00,2011-11-22 08:56:00,308.74,308.74,1,4,2,2,8,New/Potential Customers
16957,239,2,416.64,15,2011-03-03 09:25:00,2011-04-14 13:56:00,208.32,301.8,43,1,3,2,6,At Risk
16959,87,1,117.35000000000001,7,2011-09-13 15:03:00,2011-09-13 15:03:00,117.35000000000001,117.35000000000001,1,2,2,1,5,Inactive/Low Engagement
16960,39,3,507.05,92,2011-04-01 11:54:00,2011-11-01 11:35:00,169.01666666666668,201.53,214,3,4,3,10,Needs Attention
16961,116,1,234.17,14,2011-08-15 13:46:00,2011-08-15 13:46:00,234.17,234.17,1,2,2,1,5,Inactive/Low Engagement
16963,187,1,110.55000000000001,7,2011-06-05 13:48:00,2011-06-05 13:48:00,110.55000000000001,110.55000000000001,1,1,2,1,4,Inactive/Low Engagement
16965,227,1,201.19,26,2011-04-27 12:08:00,2011-04-27 12:08:00,201.19,201.19,1,1,2,1,4,Inactive/Low Engagement
16966,8,7,2154.97,8,2011-04-13 14:17:00,2011-12-01 13:40:00,307.8528571428571,426.96,232,5,5,5,15,Champions
16967,189,1,319.02,21,2011-06-03 14:24:00,2011-06-03 14:24:00,319.02,319.02,1,1,2,2,5,Inactive/Low Engagement
16968,4,2,439.43,31,2011-08-24 10:51:00,2011-12-05 15:02:00,219.715,253.31,104,5,3,2,10,Loyal Customers
16969,39,3,650.41,42,2011-06-01 12:10:00,2011-10-31 13:12:00,216.8033333333333,397.36,153,3,4,3,10,Needs Attention
16971,38,1,357.21,40,2011-11-01 15:06:00,2011-11-01 15:06:00,357.21,357.21,1,3,2,2,7,Needs Attention
16976,267,1,251.51999999999998,2,2011-03-17 16:33:00,2011-03-17 16:33:00,251.51999999999998,251.51999999999998,1,1,2,2,5,Inactive/Low Engagement
16978,78,1,344.33,39,2011-09-23 12:50:00,2011-09-23 12:50:00,344.33,344.33,1,2,2,2,6,Inactive/Low Engagement
16979,4,6,1852.0,64,2011-02-15 09:20:00,2011-12-06 12:21:00,308.6666666666667,418.03,295,5,5,4,14,Champions
16980,255,2,1078.96,71,2011-02-21 12:58:00,2011-03-29 16:36:00,539.48,732.36,37,1,3,4,8,At-Risk High-Value
16982,61,1,384.06,22,2011-10-10 12:28:00,2011-10-10 12:28:00,384.06,384.06,1,3,2,2,7,Needs Attention
16983,13,7,1931.25,112,2010-12-05 12:34:00,2011-11-27 12:10:00,275.89285714285717,433.03999999999996,357,5,5,4,14,Champions
16984,88,2,4481.35,354,2011-08-01 17:37:00,2011-09-12 13:43:00,2240.675,3226.13,42,2,3,5,10,At-Risk High-Value
16985,17,10,5464.12,62,2010-12-16 10:38:00,2011-11-22 13:33:00,546.412,933.3199999999999,342,4,5,5,14,Champions
16986,30,2,1873.2,3,2011-11-09 15:52:00,2011-11-10 11:55:00,936.6,1790.0,1,4,3,4,11,Loyal Customers
16987,3,7,1625.05,74,2011-05-18 15:55:00,2011-12-06 17:26:00,232.15,381.65,203,5,5,4,14,Champions
16988,5,1,126.12,7,2011-12-04 16:02:00,2011-12-04 16:02:00,126.12,126.12,1,5,2,1,8,New/Potential Customers
16989,7,6,1133.25,7,2011-07-12 09:11:00,2011-12-02 16:39:00,188.875,857.7,144,5,5,4,14,Champions
16990,219,1,179.0,1,2011-05-05 08:30:00,2011-05-05 08:30:00,179.0,179.0,1,1,2,1,4,Inactive/Low Engagement
16992,11,5,1614.31,84,2011-02-28 10:37:00,2011-11-29 11:50:00,322.86199999999997,427.51,275,5,4,4,13,Champions
16996,30,6,1456.96,13,2010-12-21 13:22:00,2011-11-09 16:43:00,242.82666666666668,415.18,324,4,5,4,13,Champions
16997,288,3,702.0,7,2011-01-18 11:51:00,2011-02-24 17:28:00,234.0,390.0,38,1,4,3,8,At Risk
16998,150,4,295.0,1,2011-02-08 15:42:00,2011-07-13 09:44:00,73.75,189.60000000000002,155,2,4,2,8,At Risk
16999,23,2,484.82,21,2011-09-26 15:43:00,2011-11-16 13:53:00,242.41000000000003,245.83,51,4,3,2,9,Loyal Customers
17001,1,11,3989.57,75,2010-12-16 09:35:00,2011-12-09 09:38:00,362.6881818181818,430.8,359,5,5,5,15,Champions
17002,86,3,1493.73,41,2011-02-22 11:46:00,2011-09-15 12:40:00,497.91,513.06,206,2,4,4,10,At-Risk High-Value
17004,46,2,1412.94,38,2011-09-08 12:16:00,2011-10-24 14:25:00,706.47,1006.4,47,3,3,4,10,Needs Attention
17006,5,4,781.78,37,2011-09-25 12:15:00,2011-12-05 12:09:00,195.445,280.76,71,5,4,3,12,Loyal Customers
17007,51,6,889.9300000000001,50,2010-12-17 13:57:00,2011-10-20 10:47:00,148.3216666666667,314.49,307,3,5,3,11,Needs Attention
17010,18,1,195.36,11,2011-11-21 14:49:00,2011-11-21 14:49:00,195.36,195.36,1,4,2,1,7,New/Potential Customers
17011,30,1,270.9,15,2011-11-09 13:30:00,2011-11-09 13:30:00,270.9,270.9,1,4,2,2,8,New/Potential Customers
17014,8,3,586.33,63,2011-10-04 11:36:00,2011-12-01 14:09:00,195.44333333333336,231.27,59,5,4,3,12,Loyal Customers
17015,29,3,1842.56,182,2011-06-07 13:19:00,2011-11-11 10:45:00,614.1866666666666,1045.48,157,4,4,4,12,Champions
17017,3,20,8694.26,88,2010-12-02 10:17:00,2011-12-07 09:32:00,434.713,824.02,370,5,5,5,15,Champions
17018,41,2,920.1,15,2011-01-18 08:46:00,2011-10-30 11:42:00,460.05,515.1,286,3,3,3,9,Needs Attention
17019,11,4,1272.61,166,2010-12-06 12:55:00,2011-11-28 13:06:00,318.1525,366.02,358,5,4,4,13,Champions
17022,31,1,71.0,7,2011-11-08 17:09:00,2011-11-08 17:09:00,71.0,71.0,1,4,2,1,7,New/Potential Customers
17024,45,3,95.85,2,2011-07-05 09:31:00,2011-10-25 13:47:00,31.95,39.599999999999994,113,3,4,1,8,Needs Attention
17025,61,3,357.77,8,2010-12-01 15:45:00,2011-10-10 09:06:00,119.25666666666666,196.8,313,3,4,2,9,Needs Attention
17026,185,2,154.82999999999998,4,2010-12-05 12:47:00,2011-06-07 14:28:00,77.41499999999999,121.67999999999999,185,1,3,1,5,At Risk
17027,79,6,890.29,110,2011-01-26 14:19:00,2011-09-22 12:24:00,148.38166666666666,239.13,239,2,5,3,10,At Risk
17029,111,2,716.0,1,2011-04-17 10:57:00,2011-08-21 11:06:00,358.0,358.0,127,2,3,3,8,At Risk
17030,64,1,146.87,11,2011-10-07 08:49:00,2011-10-07 08:49:00,146.87,146.87,1,3,2,1,6,Needs Attention
17031,12,2,380.35,19,2011-07-08 09:38:00,2011-11-28 10:23:00,190.175,225.95,144,5,3,2,10,Loyal Customers
17033,86,3,1030.14,24,2010-12-15 13:21:00,2011-09-14 14:34:00,343.37999999999994,422.04,274,2,4,4,10,At-Risk High-Value
17034,16,3,745.52,28,2011-02-25 10:10:00,2011-11-23 15:14:00,248.50666666666666,380.64,272,4,4,3,11,Loyal Customers
17035,246,2,433.53000000000003,27,2011-02-01 12:27:00,2011-04-08 11:23:00,216.765,259.51,66,1,3,2,6,At Risk
17037,88,1,1267.32,75,2011-09-13 12:49:00,2011-09-13 12:49:00,1267.32,1267.32,1,2,2,4,8,At-Risk High-Value
17038,30,1,112.4,22,2011-11-09 13:50:00,2011-11-09 13:50:00,112.4,112.4,1,4,2,1,7,New/Potential Customers
17040,138,1,449.73,15,2011-07-25 10:19:00,2011-07-25 10:19:00,449.73,449.73,1,2,2,2,6,Inactive/Low Engagement
17041,27,3,1081.57,59,2010-12-14 11:43:00,2011-11-13 11:21:00,360.5233333333333,446.39,334,4,4,4,12,Champions
17042,3,5,1044.3799999999999,74,2011-04-06 14:53:00,2011-12-07 12:26:00,208.87600000000003,273.21,245,5,4,4,13,Champions
17043,32,4,1735.18,100,2011-03-18 14:53:00,2011-11-07 15:33:00,433.795,768.85,235,4,4,4,12,Champions
17044,25,1,948.48,6,2011-11-14 14:28:00,2011-11-14 14:28:00,948.48,948.48,1,4,2,4,10,Recent High-Value
17045,113,3,339.44,20,2011-04-06 12:08:00,2011-08-18 17:09:00,113.14666666666666,191.09,135,2,4,2,8,At Risk
17046,157,1,642.02,22,2011-07-05 14:24:00,2011-07-05 14:24:00,642.02,642.02,1,2,2,3,7,Inactive/Low Engagement
17047,85,3,1100.9,59,2011-05-18 16:50:00,2011-09-15 13:27:00,366.9666666666667,439.39,120,2,4,4,10,At-Risk High-Value
17048,118,3,925.35,41,2011-01-12 16:51:00,2011-08-14 11:49:00,308.45,501.99,214,2,4,3,9,At Risk
17049,3,9,5659.9800000000005,201,2011-03-09 08:33:00,2011-12-07 10:48:00,628.8866666666668,1283.96,274,5,5,5,15,Champions
17050,96,6,3228.84,169,2011-02-13 12:41:00,2011-09-04 13:48:00,538.14,841.37,204,2,5,5,12,At-Risk High-Value
17051,194,1,247.14000000000001,40,2011-05-29 14:13:00,2011-05-29 14:13:00,247.14000000000001,247.14000000000001,1,1,2,1,4,Inactive/Low Engagement
17052,28,1,413.75,72,2011-11-11 14:50:00,2011-11-11 14:50:00,413.75,413.75,1,4,2,2,8,New/Potential Customers
17053,131,1,498.48,13,2011-08-01 10:23:00,2011-08-01 10:23:00,498.48,498.48,1,2,2,3,7,Inactive/Low Engagement
17054,28,5,1356.33,64,2011-04-08 13:14:00,2011-11-11 12:56:00,271.26599999999996,314.07,217,4,4,4,12,Champions
17058,82,3,1179.89,51,2011-04-14 09:18:00,2011-09-19 10:13:00,393.2966666666667,582.72,159,2,4,4,10,At-Risk High-Value
17059,30,5,3095.04,292,2010-12-05 12:35:00,2011-11-10 12:27:00,619.008,844.94,340,4,4,5,13,Champions
17060,266,1,234.24,5,2011-03-18 13:27:00,2011-03-18 13:27:00,234.24,234.24,1,1,2,1,4,Inactive/Low Engagement
17061,74,11,5232.2300000000005,57,2011-04-21 13:29:00,2011-09-27 11:24:00,475.65727272727275,1701.5,159,2,5,5,12,At-Risk High-Value
17062,314,4,538.37,52,2010-12-05 11:59:00,2011-01-30 11:01:00,134.5925,179.64000000000001,56,1,4,3,8,At Risk
17063,21,7,1461.14,66,2011-02-23 13:44:00,2011-11-18 16:19:00,208.7342857142857,387.7,269,4,5,4,13,Champions
17064,59,3,859.35,53,2011-01-16 16:10:00,2011-10-12 10:18:00,286.45000000000005,398.05,269,3,4,3,10,Needs Attention
17068,12,21,4552.14,116,2010-12-06 13:58:00,2011-11-27 13:14:00,216.76857142857145,453.7,356,5,5,5,15,Champions
17069,28,9,2709.7000000000003,111,2010-12-01 16:49:00,2011-11-11 17:13:00,301.0777777777778,545.78,346,4,5,5,14,Champions
17070,114,1,312.14,62,2011-08-17 17:01:00,2011-08-17 17:01:00,312.14,312.14,1,2,2,2,6,Inactive/Low Engagement
17071,28,9,2429.03,102,2011-02-03 08:18:00,2011-11-11 16:31:00,269.89222222222224,432.16,282,4,5,5,14,Champions
17073,18,4,1446.09,142,2011-08-22 14:37:00,2011-11-22 11:47:00,361.5225,453.79,92,4,4,4,12,Champions
17075,18,4,834.12,62,2011-01-26 13:20:00,2011-11-22 11:58:00,208.53,373.74,300,4,4,3,11,Loyal Customers
17076,36,3,841.0799999999999,17,2010-12-10 10:08:00,2011-11-03 17:53:00,280.35999999999996,506.88,329,3,4,3,10,Needs Attention
17078,36,2,378.2,28,2011-11-03 18:49:00,2011-11-03 19:17:00,189.1,370.4,1,3,3,2,8,Needs Attention
17079,78,1,118.80000000000001,2,2011-09-22 15:34:00,2011-09-22 15:34:00,118.80000000000001,118.80000000000001,1,2,2,1,5,Inactive/Low Engagement
17080,22,2,287.62,8,2011-03-15 12:05:00,2011-11-17 12:59:00,143.81,211.29999999999998,248,4,3,2,9,Loyal Customers
17081,25,2,290.16,55,2011-10-24 13:08:00,2011-11-14 12:56:00,145.07999999999998,178.26,21,4,3,2,9,Loyal Customers
17082,33,2,2003.85,75,2011-01-25 14:36:00,2011-11-06 15:17:00,1001.9250000000001,1366.91,286,3,3,4,10,Needs Attention
17083,109,3,1405.78,24,2011-02-09 11:38:00,2011-08-22 15:43:00,468.5933333333333,691.36,195,2,4,4,10,At-Risk High-Value
17084,35,2,2949.75,146,2011-11-04 14:49:00,2011-11-04 14:54:00,1474.875,2044.1,1,3,3,5,11,Needs Attention
17085,123,5,1566.65,115,2010-12-12 12:24:00,2011-08-08 14:15:00,313.33000000000004,452.99,240,2,4,4,10,At-Risk High-Value
17086,7,6,2050.08,76,2011-10-07 11:22:00,2011-12-02 13:54:00,341.68,459.86,57,5,5,4,14,Champions
17088,28,4,1991.01,96,2011-03-31 09:48:00,2011-11-11 14:23:00,497.7525,1015.83,226,4,4,4,12,Champions
17090,4,7,2043.95,45,2010-12-20 13:52:00,2011-12-05 13:44:00,291.99285714285713,705.74,350,5,5,4,14,Champions
17091,3,9,3827.76,119,2010-12-07 09:55:00,2011-12-07 10:43:00,425.3066666666667,690.15,366,5,5,5,15,Champions
17092,50,4,1777.78,99,2011-03-07 14:51:00,2011-10-20 19:51:00,444.445,788.11,228,3,4,4,11,Needs Attention
17094,322,1,302.0,14,2011-01-21 13:09:00,2011-01-21 13:09:00,302.0,302.0,1,1,2,2,5,Inactive/Low Engagement
17095,23,3,1324.16,69,2011-01-09 11:05:00,2011-11-17 12:21:00,441.3866666666666,780.1999999999999,313,4,4,4,12,Champions
17096,15,4,1022.13,46,2011-03-23 12:05:00,2011-11-24 15:01:00,255.5325,314.58,247,4,4,4,12,Champions
17097,2,8,954.42,153,2010-12-09 14:55:00,2011-12-07 17:05:00,119.3025,174.72,364,5,5,4,14,Champions
17100,18,2,971.74,65,2011-11-21 16:36:00,2011-11-21 16:36:00,485.87,939.89,1,4,3,4,11,Loyal Customers
17101,10,4,1621.73,28,2011-06-14 14:49:00,2011-11-29 13:57:00,405.4325,669.1500000000001,168,5,4,4,13,Champions
17102,262,1,25.5,1,2011-03-23 10:08:00,2011-03-23 10:08:00,25.5,25.5,1,1,2,1,4,Inactive/Low Engagement
17105,159,2,665.78,80,2011-02-06 14:46:00,2011-07-03 15:53:00,332.89,346.38,148,2,3,3,8,At Risk
17107,33,6,10815.43,269,2011-03-06 15:17:00,2011-11-06 14:14:00,1802.5716666666667,2423.6,245,3,5,5,13,Needs Attention
17109,29,6,885.04,107,2011-04-21 15:46:00,2011-11-10 16:59:00,147.50666666666666,400.64,204,4,5,3,12,Loyal Customers
17110,165,1,163.29999999999998,12,2011-06-27 12:58:00,2011-06-27 12:58:00,163.29999999999998,163.29999999999998,1,2,2,1,5,Inactive/Low Engagement
17111,47,1,248.61,29,2011-10-23 15:59:00,2011-10-23 15:59:00,248.61,248.61,1,3,2,1,6,Needs Attention
17114,6,8,808.62,85,2011-01-09 11:39:00,2011-12-04 12:17:00,101.0775,142.24,330,5,5,3,13,Loyal Customers
17115,8,3,837.5,33,2011-04-20 14:46:00,2011-12-01 14:30:00,279.1666666666667,310.02,225,5,4,3,12,Loyal Customers
17117,288,1,116.19999999999999,9,2011-02-24 13:54:00,2011-02-24 13:54:00,116.19999999999999,116.19999999999999,1,1,2,1,4,Inactive/Low Engagement
17118,318,1,157.02,10,2011-01-26 12:19:00,2011-01-26 12:19:00,157.02,157.02,1,1,2,1,4,Inactive/Low Engagement
17119,3,2,606.91,35,2011-10-11 11:03:00,2011-12-06 14:40:00,303.455,547.25,57,5,3,3,11,Loyal Customers
17120,233,1,307.46,18,2011-04-20 15:21:00,2011-04-20 15:21:00,307.46,307.46,1,1,2,2,5,Inactive/Low Engagement
17122,119,1,138.32,7,2011-08-12 14:33:00,2011-08-12 14:33:00,138.32,138.32,1,2,2,1,5,Inactive/Low Engagement
17123,162,1,345.29999999999995,9,2011-07-01 10:47:00,2011-07-01 10:47:00,345.29999999999995,345.29999999999995,1,2,2,2,6,Inactive/Low Engagement
17124,185,1,298.89,31,2011-06-07 14:02:00,2011-06-07 14:02:00,298.89,298.89,1,1,2,2,5,Inactive/Low Engagement
17125,50,1,259.35,34,2011-10-20 14:41:00,2011-10-20 14:41:00,259.35,259.35,1,3,2,2,7,Needs Attention
17126,152,5,1004.75,187,2010-12-12 11:26:00,2011-07-10 13:52:00,200.95,412.62,211,2,4,4,10,At-Risk High-Value
17128,335,1,157.09,14,2011-01-09 12:02:00,2011-01-09 12:02:00,157.09,157.09,1,1,2,1,4,Inactive/Low Engagement
