customerid,recency,frequency,monetary_value,unique_products,first_purchase,last_purchase,avg_order_value,max_order_value,customer_lifetime_days,r_score,f_score,m_score,rfm_score,customer_segment,revenue_rank,cumulative_revenue,cumulative_revenue_share
13514,74,1,152.20000000000002,4,2011-09-27 09:39:00,2011-09-27 09:39:00,152.20000000000002,152.20000000000002,1,2,1,1,4,Inactive/Low Engagement,3932,8869631.853999987,0.9953120707243959
14039,33,1,152.2,6,2011-11-06 13:48:00,2011-11-06 13:48:00,152.2,152.2,1,3,1,1,5,Needs Attention,3933,8869784.053999986,0.9953291499560547
17898,85,2,152.06,27,2011-05-16 17:13:00,2011-09-15 14:56:00,76.03,99.84,122,2,3,1,6,At Risk,3934,8869936.113999987,0.9953462134775138
16617,236,1,151.85,5,2011-04-18 10:35:00,2011-04-18 10:35:00,151.85,151.85,1,1,2,1,4,Inactive/Low Engagement,3935,8870087.963999987,0.9953632534336728
16412,54,1,151.83,25,2011-10-17 12:35:00,2011-10-17 12:35:00,151.83,151.83,1,3,2,1,6,Needs Attention,3936,8870239.793999987,0.9953802911455177
14208,95,1,151.74,10,2011-09-06 12:48:00,2011-09-06 12:48:00,151.74,151.74,1,2,1,1,4,Inactive/Low Engagement,3937,8870391.533999987,0.9953973187579482
13462,253,1,151.5,9,2011-04-01 11:20:00,2011-04-01 11:20:00,151.5,151.5,1,1,1,1,3,Inactive/Low Engagement,3938,8870543.033999987,0.9954143194386075
16461,178,1,151.42,31,2011-06-15 12:07:00,2011-06-15 12:07:00,151.42,151.42,1,2,2,1,5,Inactive/Low Engagement,3939,8870694.453999987,0.9954313111420096
13697,39,1,151.29999999999998,12,2011-11-01 09:14:00,2011-11-01 09:14:00,151.29999999999998,151.29999999999998,1,3,1,1,5,Needs Attention,3940,8870845.753999988,0.9954482893795261
16337,37,1,151.05,10,2011-11-03 10:03:00,2011-11-03 10:03:00,151.05,151.05,1,3,2,1,6,Needs Attention,3941,8870996.803999988,0.9954652395631142
14073,32,1,151.04,13,2011-11-07 15:49:00,2011-11-07 15:49:00,151.04,151.04,1,4,1,1,6,New/Potential Customers,3942,8871147.843999987,0.9954821886245449
15717,234,1,150.3,7,2011-04-19 13:21:00,2011-04-19 13:21:00,150.3,150.3,1,1,1,1,3,Inactive/Low Engagement,3943,8871298.143999988,0.9954990546463475
17234,183,1,149.89000000000001,14,2011-06-10 11:20:00,2011-06-10 11:20:00,149.89000000000001,149.89000000000001,1,1,2,1,4,Inactive/Low Engagement,3944,8871448.033999989,0.9955158746597074
15869,277,2,149.64,13,2011-03-07 17:19:00,2011-03-07 17:23:00,74.82,88.05,1,1,3,1,5,At Risk,3945,8871597.67399999,0.9955326666191388
17946,233,2,149.57999999999998,18,2011-03-25 14:34:00,2011-04-20 17:00:00,74.78999999999999,132.03,27,1,3,1,5,At Risk,3946,8871747.25399999,0.9955494518456273
18262,140,1,149.48,13,2011-07-22 16:04:00,2011-07-22 16:04:00,149.48,149.48,1,2,2,1,5,Inactive/Low Engagement,3947,8871896.73399999,0.9955662258505444
15748,40,1,149.31,19,2011-10-30 12:51:00,2011-10-30 12:51:00,149.31,149.31,1,3,1,1,5,Needs Attention,3948,8872046.04399999,0.9955829807787903
15435,22,1,149.29,29,2011-11-17 16:39:00,2011-11-17 16:39:00,149.29,149.29,1,4,1,1,6,New/Potential Customers,3949,8872195.33399999,0.9955997334627216
13003,106,3,149.05,4,2011-05-09 08:23:00,2011-08-26 10:50:00,49.68333333333334,60.0,110,2,3,1,6,At Risk,3950,8872344.38399999,0.9956164592148817
17549,24,2,148.86,5,2011-10-19 10:05:00,2011-11-16 09:59:00,74.42999999999999,120.66,28,4,3,1,8,Loyal Customers,3951,8872493.24399999,0.9956331636460561
15526,33,2,148.44,4,2011-11-06 15:01:00,2011-11-06 15:04:00,74.22,128.54,1,3,3,1,7,Needs Attention,3952,8872641.68399999,0.9956498209466308
17859,305,1,148.21,23,2011-02-08 10:32:00,2011-02-08 10:32:00,148.21,148.21,1,1,2,1,4,Inactive/Low Engagement,3953,8872789.89399999,0.9956664524375912
14968,30,1,147.59,37,2011-11-09 13:58:00,2011-11-09 13:58:00,147.59,147.59,1,4,1,1,6,New/Potential Customers,3954,8872937.48399999,0.995683014354809
14098,37,1,147.35,21,2011-11-03 10:13:00,2011-11-03 10:13:00,147.35,147.35,1,3,1,1,5,Needs Attention,3955,8873084.83399999,0.9956995493402554
14037,176,2,147.20000000000002,27,2010-12-10 11:39:00,2011-06-16 13:57:00,73.6,111.8,189,2,3,1,6,At Risk,3956,8873232.033999989,0.9957160674933447
12864,138,1,147.12,3,2011-07-24 13:03:00,2011-07-24 13:03:00,147.12,147.12,1,2,1,1,4,Inactive/Low Engagement,3957,8873379.153999988,0.9957325766691769
15503,363,1,147.09,66,2010-12-12 10:57:00,2010-12-12 10:57:00,147.09,147.09,1,1,1,1,3,Inactive/Low Engagement,3958,8873526.243999988,0.9957490824785377
17030,64,1,146.87,11,2011-10-07 08:49:00,2011-10-07 08:49:00,146.87,146.87,1,3,2,1,6,Needs Attention,3959,8873673.113999987,0.9957655636004413
14238,326,1,146.85,8,2011-01-17 14:40:00,2011-01-17 14:40:00,146.85,146.85,1,1,1,1,3,Inactive/Low Engagement,3960,8873819.963999987,0.9957820424780308
16893,367,1,145.93,44,2010-12-08 12:06:00,2010-12-08 12:06:00,145.93,145.93,1,1,2,1,4,Inactive/Low Engagement,3961,8873965.893999986,0.9957984181171634
12565,289,1,145.92,9,2011-02-24 10:34:00,2011-02-24 10:34:00,145.92,145.92,1,1,1,1,3,Inactive/Low Engagement,3962,8874111.813999986,0.995814792634139
17935,138,2,145.79,28,2011-07-21 11:23:00,2011-07-24 13:18:00,72.895,134.57,4,2,3,1,6,At Risk,3963,8874257.603999985,0.9958311525630716
13866,74,1,145.67000000000002,7,2011-09-26 14:54:00,2011-09-26 14:54:00,145.67000000000002,145.67000000000002,1,2,1,1,4,Inactive/Low Engagement,3964,8874403.273999985,0.9958474990261187
15937,64,1,145.35,7,2011-10-06 15:48:00,2011-10-06 15:48:00,145.35,145.35,1,3,2,1,6,Needs Attention,3965,8874548.623999985,0.9958638095801372
16598,286,1,145.04999999999998,10,2011-02-27 11:42:00,2011-02-27 11:42:00,145.04999999999998,145.04999999999998,1,1,2,1,4,Inactive/Low Engagement,3966,8874693.673999986,0.9958800864694417
17524,361,1,145.0,6,2010-12-13 14:32:00,2010-12-13 14:32:00,145.0,145.0,1,1,2,1,4,Inactive/Low Engagement,3967,8874838.673999986,0.9958963577479605
16852,10,2,144.91000000000003,9,2011-06-16 15:49:00,2011-11-29 13:22:00,72.455,113.06,166,5,3,1,9,Loyal Customers,3968,8874983.583999986,0.995912618927065
12974,198,1,144.8,8,2011-05-26 09:33:00,2011-05-26 09:33:00,144.8,144.8,1,1,1,1,3,Inactive/Low Engagement,3969,8875128.383999987,0.9959288677624409
14109,73,1,144.2,9,2011-09-28 10:18:00,2011-09-28 10:18:00,144.2,144.2,1,2,1,1,4,Inactive/Low Engagement,3970,8875272.583999986,0.9959450492683884
17186,47,2,144.0,1,2011-10-10 12:52:00,2011-10-24 10:20:00,72.0,72.0,14,3,3,1,7,Needs Attention,3971,8875416.583999986,0.9959612083311933
12587,8,1,144.0,4,2011-12-02 12:47:00,2011-12-02 12:47:00,144.0,144.0,1,5,1,1,7,New/Potential Customers,3972,8875560.583999986,0.9959773673939981
17578,218,1,143.45999999999998,5,2011-05-05 18:38:00,2011-05-05 18:38:00,143.45999999999998,143.45999999999998,1,1,2,1,4,Inactive/Low Engagement,3973,8875704.043999987,0.9959934658603175
15705,201,1,143.1,6,2011-05-22 15:37:00,2011-05-22 15:37:00,143.1,143.1,1,1,1,1,3,Inactive/Low Engagement,3974,8875847.143999986,0.9960095239289798
13299,268,1,142.5,5,2011-03-16 12:55:00,2011-03-16 12:55:00,142.5,142.5,1,1,1,1,3,Inactive/Low Engagement,3975,8875989.643999986,0.9960255146682137
16287,170,1,142.5,8,2011-06-23 09:08:00,2011-06-23 09:08:00,142.5,142.5,1,2,2,1,5,Inactive/Low Engagement,3976,8876132.143999986,0.9960415054074476
14386,297,1,142.4,7,2011-02-16 09:45:00,2011-02-16 09:45:00,142.4,142.4,1,1,1,1,3,Inactive/Low Engagement,3977,8876274.543999987,0.9960574849251101
13584,307,1,142.4,24,2011-02-06 12:49:00,2011-02-06 12:49:00,142.4,142.4,1,1,1,1,3,Inactive/Low Engagement,3978,8876416.943999987,0.9960734644427728
13561,216,1,141.85999999999999,14,2011-05-08 12:39:00,2011-05-08 12:39:00,141.85999999999999,141.85999999999999,1,1,1,1,3,Inactive/Low Engagement,3979,8876558.803999986,0.9960893833639497
14041,266,1,141.41,21,2011-03-18 13:25:00,2011-03-18 13:25:00,141.41,141.41,1,1,1,1,3,Inactive/Low Engagement,3980,8876700.213999987,0.9961052517880554
15388,270,1,140.54,10,2011-03-14 13:53:00,2011-03-14 13:53:00,140.54,140.54,1,1,1,1,3,Inactive/Low Engagement,3981,8876840.753999986,0.99612102258449
13483,66,1,140.34,10,2011-10-05 11:53:00,2011-10-05 11:53:00,140.34,140.34,1,3,1,1,5,Needs Attention,3982,8876981.093999986,0.9961367709377819
14494,26,1,139.56,7,2011-11-14 09:21:00,2011-11-14 09:21:00,139.56,139.56,1,4,1,1,6,New/Potential Customers,3983,8877120.653999986,0.9961524317628169
17718,232,1,139.35,6,2011-04-21 13:39:00,2011-04-21 13:39:00,139.35,139.35,1,1,2,1,4,Inactive/Low Engagement,3984,8877260.003999986,0.996168069022552
16483,192,1,139.35,19,2011-05-31 13:08:00,2011-05-31 13:08:00,139.35,139.35,1,1,2,1,4,Inactive/Low Engagement,3985,8877399.353999985,0.9961837062822869
14772,112,1,139.26,9,2011-08-19 15:04:00,2011-08-19 15:04:00,139.26,139.26,1,2,1,1,4,Inactive/Low Engagement,3986,8877538.613999985,0.9961993334426077
18209,29,1,139.10000000000002,8,2011-11-11 12:07:00,2011-11-11 12:07:00,139.10000000000002,139.10000000000002,1,4,2,1,7,New/Potential Customers,3987,8877677.713999985,0.9962149426484143
15135,239,1,139.05,9,2011-04-14 19:16:00,2011-04-14 19:16:00,139.05,139.05,1,1,1,1,3,Inactive/Low Engagement,3988,8877816.763999986,0.9962305462434352
13273,113,1,138.98,16,2011-08-18 14:02:00,2011-08-18 14:02:00,138.98,138.98,1,2,1,1,4,Inactive/Low Engagement,3989,8877955.743999986,0.9962461419833563
12902,265,1,138.68,10,2011-03-20 12:06:00,2011-03-20 12:06:00,138.68,138.68,1,1,1,1,3,Inactive/Low Engagement,3990,8878094.423999986,0.996261704058563
14581,17,1,138.6,16,2011-11-23 12:39:00,2011-11-23 12:39:00,138.6,138.6,1,4,1,1,6,New/Potential Customers,3991,8878233.023999985,0.9962772571565125
17122,119,1,138.32,7,2011-08-12 14:33:00,2011-08-12 14:33:00,138.32,138.32,1,2,2,1,5,Inactive/Low Engagement,3992,8878371.343999986,0.9962927788340623
13716,269,1,138.28,21,2011-03-15 13:49:00,2011-03-15 13:49:00,138.28,138.28,1,1,1,1,3,Inactive/Low Engagement,3993,8878509.623999985,0.9963082960229833
15663,106,1,138.14,9,2011-08-25 15:50:00,2011-08-25 15:50:00,138.14,138.14,1,2,1,1,4,Inactive/Low Engagement,3994,8878647.763999986,0.9963237975017046
12512,66,2,138.03,31,2011-10-04 14:53:00,2011-10-04 14:55:00,69.015,122.33,1,3,2,1,6,Needs Attention,3995,8878785.793999985,0.9963392866366972
16050,174,1,137.9,10,2011-06-19 11:44:00,2011-06-19 11:44:00,137.9,137.9,1,2,2,1,5,Inactive/Low Engagement,3996,8878923.693999985,0.9963547611836472
13279,78,1,137.75,9,2011-09-22 17:24:00,2011-09-22 17:24:00,137.75,137.75,1,2,1,1,4,Inactive/Low Engagement,3997,8879061.443999985,0.99637021889824
17709,170,1,137.45,7,2011-06-23 11:55:00,2011-06-23 11:55:00,137.45,137.45,1,2,2,1,5,Inactive/Low Engagement,3998,8879198.893999984,0.9963856429481185
15836,50,1,137.37,10,2011-10-20 17:13:00,2011-10-20 17:13:00,137.37,137.37,1,3,2,1,6,Needs Attention,3999,8879336.263999984,0.99640105802074
14483,282,1,137.1,9,2011-03-03 10:26:00,2011-03-03 10:26:00,137.1,137.1,1,1,1,1,3,Inactive/Low Engagement,4000,8879473.363999983,0.9964164427951187
17468,10,2,137.0,5,2011-11-25 12:52:00,2011-11-29 15:33:00,68.5,107.0,5,5,3,1,9,Loyal Customers,4001,8879610.363999983,0.996431816347926
15691,252,1,136.8,2,2011-04-01 15:13:00,2011-04-01 15:13:00,136.8,136.8,1,1,1,1,3,Inactive/Low Engagement,4002,8879747.163999984,0.9964471674575907
14247,278,1,136.76999999999998,19,2011-03-06 15:21:00,2011-03-06 15:21:00,136.76999999999998,136.76999999999998,1,1,1,1,3,Inactive/Low Engagement,4003,8879883.933999984,0.9964625152007838
17972,242,1,136.04,30,2011-04-12 12:16:00,2011-04-12 12:16:00,136.04,136.04,1,1,2,1,4,Inactive/Low Engagement,4004,8880019.973999983,0.9964777810265056
16462,74,3,136.0,1,2011-03-01 08:58:00,2011-09-27 10:24:00,45.333333333333336,68.0,211,2,4,1,7,At Risk,4005,8880155.973999983,0.996493042363599
12968,112,1,135.95,5,2011-08-19 15:44:00,2011-08-19 15:44:00,135.95,135.95,1,2,1,1,4,Inactive/Low Engagement,4006,8880291.923999982,0.9965082980899067
15042,199,1,135.93,5,2011-05-24 16:25:00,2011-05-24 16:25:00,135.93,135.93,1,1,1,1,3,Inactive/Low Engagement,4007,8880427.853999982,0.9965235515719001
14889,336,1,135.9,10,2011-01-07 15:19:00,2011-01-07 15:19:00,135.9,135.9,1,1,1,1,3,Inactive/Low Engagement,4008,8880563.753999982,0.9965388016874223
15419,25,1,135.86,8,2011-11-15 09:23:00,2011-11-15 09:23:00,135.86,135.86,1,4,1,1,6,New/Potential Customers,4009,8880699.613999981,0.9965540473143156
16114,171,1,135.75000000000003,8,2011-06-22 10:13:00,2011-06-22 10:13:00,135.75000000000003,135.75000000000003,1,2,2,1,5,Inactive/Low Engagement,4010,8880835.363999981,0.9965692805974806
15174,323,1,135.75,11,2011-01-21 09:06:00,2011-01-21 09:06:00,135.75,135.75,1,1,1,1,3,Inactive/Low Engagement,4011,8880971.113999981,0.9965845138806455
16665,362,1,135.39999999999998,9,2010-12-12 14:03:00,2010-12-12 14:03:00,135.39999999999998,135.39999999999998,1,1,2,1,4,Inactive/Low Engagement,4012,8881106.513999982,0.9965997078883106
15276,66,1,135.31,49,2011-10-04 16:39:00,2011-10-04 16:39:00,135.31,135.31,1,3,1,1,5,Needs Attention,4013,8881241.823999982,0.9966148917965615
12851,97,1,135.18,43,2011-09-04 12:41:00,2011-09-04 12:41:00,135.18,135.18,1,2,1,1,4,Inactive/Low Engagement,4014,8881377.003999982,0.9966300611167696
13364,71,1,134.95999999999998,10,2011-09-29 18:13:00,2011-09-29 18:13:00,134.95999999999998,134.95999999999998,1,3,1,1,5,Needs Attention,4015,8881511.963999983,0.9966452057495205
16055,221,1,134.8,8,2011-05-03 09:26:00,2011-05-03 09:26:00,134.8,134.8,1,1,2,1,4,Inactive/Low Engagement,4016,8881646.763999984,0.9966603324277573
14340,219,1,134.7,6,2011-05-05 09:44:00,2011-05-05 09:44:00,134.7,134.7,1,1,1,1,3,Inactive/Low Engagement,4017,8881781.463999983,0.9966754478844226
15562,352,1,134.55,1,2010-12-23 09:55:00,2010-12-23 09:55:00,134.55,134.55,1,1,1,1,3,Inactive/Low Engagement,4018,8881916.013999984,0.9966905465087309
14174,33,1,134.46,26,2011-11-06 13:17:00,2011-11-06 13:17:00,134.46,134.46,1,3,1,1,5,Needs Attention,4019,8882050.473999985,0.9967056350336251
12837,173,1,134.1,12,2011-06-19 16:07:00,2011-06-19 16:07:00,134.1,134.1,1,2,1,1,4,Inactive/Low Engagement,4020,8882184.573999984,0.9967206831608619
14280,197,1,134.04,8,2011-05-27 10:37:00,2011-05-27 10:37:00,134.04,134.04,1,1,1,1,3,Inactive/Low Engagement,4021,8882318.613999983,0.996735724555156
16424,191,1,133.56,5,2011-06-01 13:40:00,2011-06-01 13:40:00,133.56,133.56,1,1,2,1,4,Inactive/Low Engagement,4022,8882452.173999984,0.9967507120859075
14349,10,1,133.5,31,2011-11-29 15:39:00,2011-11-29 15:39:00,133.5,133.5,1,5,1,1,7,New/Potential Customers,4023,8882585.673999984,0.9967656928837162
12445,22,1,133.4,4,2011-11-17 18:43:00,2011-11-17 18:43:00,133.4,133.4,1,4,1,1,6,New/Potential Customers,4024,8882719.073999984,0.9967806624599534
17881,304,1,133.35000000000002,8,2011-02-08 17:16:00,2011-02-08 17:16:00,133.35000000000002,133.35000000000002,1,1,2,1,4,Inactive/Low Engagement,4025,8882852.423999984,0.9967956264254049
15709,284,1,133.25,6,2011-03-01 10:38:00,2011-03-01 10:38:00,133.25,133.25,1,1,1,1,3,Inactive/Low Engagement,4026,8882985.673999984,0.9968105791692851
17647,65,1,133.06,7,2011-10-05 15:38:00,2011-10-05 15:38:00,133.06,133.06,1,3,2,1,6,Needs Attention,4027,8883118.733999984,0.9968255105921796
17785,53,1,131.94,13,2011-10-17 13:43:00,2011-10-17 13:43:00,131.94,131.94,1,3,2,1,6,Needs Attention,4028,8883250.673999984,0.9968403163334745
14438,306,1,131.9,9,2011-02-06 14:56:00,2011-02-06 14:56:00,131.9,131.9,1,1,1,1,3,Inactive/Low Engagement,4029,8883382.573999984,0.9968551175861409
17297,17,1,131.78,49,2011-11-22 14:43:00,2011-11-22 14:43:00,131.78,131.78,1,4,2,1,7,New/Potential Customers,4030,8883514.353999984,0.9968699053729214
17455,204,1,131.7,8,2011-05-20 12:31:00,2011-05-20 12:31:00,131.7,131.7,1,1,2,1,4,Inactive/Low Engagement,4031,8883646.053999983,0.9968846841824449
14795,166,1,131.45000000000002,6,2011-06-26 13:04:00,2011-06-26 13:04:00,131.45000000000002,131.45000000000002,1,2,1,1,4,Inactive/Low Engagement,4032,8883777.503999982,0.9968994349380399
15844,46,1,130.73999999999998,11,2011-10-24 15:19:00,2011-10-24 15:19:00,130.73999999999998,130.73999999999998,1,3,2,1,6,Needs Attention,4033,8883908.243999982,0.9969141060204781
16679,366,1,129.75,3,2010-12-08 13:51:00,2010-12-08 13:51:00,129.75,129.75,1,1,2,1,4,Inactive/Low Engagement,4034,8884037.993999982,0.9969286660093596
16611,186,1,129.49,9,2011-06-06 15:46:00,2011-06-06 15:46:00,129.49,129.49,1,1,2,1,4,Inactive/Low Engagement,4035,8884167.483999982,0.9969431968221554
16623,246,1,129.45,5,2011-04-08 10:09:00,2011-04-08 10:09:00,129.45,129.45,1,1,2,1,4,Inactive/Low Engagement,4036,8884296.933999982,0.9969577231463226
16828,93,2,128.5,8,2011-08-19 13:24:00,2011-09-07 15:10:00,64.25,113.5,20,2,3,1,6,At Risk,4037,8884425.433999982,0.9969721428655616
15543,288,1,127.86,26,2011-02-24 15:26:00,2011-02-24 15:26:00,127.86,127.86,1,1,1,1,3,Inactive/Low Engagement,4038,8884553.293999981,0.9969864907667436
17359,11,1,127.86,13,2011-11-28 14:37:00,2011-11-28 14:37:00,127.86,127.86,1,5,2,1,8,New/Potential Customers,4039,8884681.15399998,0.9970008386679257
13781,251,1,127.84,17,2011-04-03 12:08:00,2011-04-03 12:08:00,127.84,127.84,1,1,1,1,3,Inactive/Low Engagement,4040,8884808.99399998,0.9970151843247934
15578,162,1,127.1,13,2011-06-30 13:03:00,2011-06-30 13:03:00,127.1,127.1,1,2,1,1,4,Inactive/Low Engagement,4041,8884936.09399998,0.9970294469420329
15923,373,1,127.08,21,2010-12-02 12:16:00,2010-12-02 12:16:00,127.08,127.08,1,1,2,1,4,Inactive/Low Engagement,4042,8885063.17399998,0.9970437073149582
14962,271,1,126.7,5,2011-03-14 09:42:00,2011-03-14 09:42:00,126.7,126.7,1,1,1,1,3,Inactive/Low Engagement,4043,8885189.87399998,0.9970579250459121
16414,22,2,126.25,5,2011-03-04 13:27:00,2011-11-18 09:42:00,63.125,75.45,259,4,3,1,8,Loyal Customers,4044,8885316.12399998,0.9970720922797948
15463,29,1,126.14,7,2011-11-10 12:57:00,2011-11-10 12:57:00,126.14,126.14,1,4,1,1,6,New/Potential Customers,4045,8885442.26399998,0.997086247169949
16988,5,1,126.12,7,2011-12-04 16:02:00,2011-12-04 16:02:00,126.12,126.12,1,5,2,1,8,New/Potential Customers,4046,8885568.38399998,0.9971003998157888
12814,102,1,125.92,2,2011-08-30 12:11:00,2011-08-30 12:11:00,125.92,125.92,1,2,1,1,4,Inactive/Low Engagement,4047,8885694.303999979,0.9971145300184858
13522,30,1,125.80000000000001,5,2011-11-09 15:11:00,2011-11-09 15:11:00,125.80000000000001,125.80000000000001,1,4,1,1,6,New/Potential Customers,4048,8885820.10399998,0.9971286467552973
14861,52,1,125.79,6,2011-10-18 12:54:00,2011-10-18 12:54:00,125.79,125.79,1,3,1,1,5,Needs Attention,4049,8885945.893999979,0.9971427623699515
14890,254,1,125.65,7,2011-03-31 11:57:00,2011-03-31 11:57:00,125.65,125.65,1,1,1,1,3,Inactive/Low Engagement,4050,8886071.54399998,0.9971568622744059
15017,34,1,125.58,20,2011-11-06 10:33:00,2011-11-06 10:33:00,125.58,125.58,1,3,1,1,5,Needs Attention,4051,8886197.12399998,0.9971709543237602
12531,15,1,125.22,17,2011-11-25 11:12:00,2011-11-25 11:12:00,125.22,125.22,1,4,1,1,6,New/Potential Customers,4052,8886322.34399998,0.9971850059754577
17148,52,1,124.88,9,2011-10-19 09:59:00,2011-10-19 09:59:00,124.88,124.88,1,3,2,1,6,Needs Attention,4053,8886447.22399998,0.9971990194738124
16849,187,1,124.57,8,2011-06-06 09:16:00,2011-06-06 09:16:00,124.57,124.57,1,1,2,1,4,Inactive/Low Engagement,4054,8886571.793999981,0.9972129981852957
16569,3,1,124.2,5,2011-12-06 15:32:00,2011-12-06 15:32:00,124.2,124.2,1,5,2,1,8,New/Potential Customers,4055,8886695.99399998,0.9972269353769648
14495,51,2,123.8,6,2011-08-10 14:13:00,2011-10-20 12:28:00,61.9,83.2,71,3,3,1,7,Needs Attention,4056,8886819.793999981,0.9972408276823485
16658,368,1,123.24,8,2010-12-06 13:47:00,2010-12-06 13:47:00,123.24,123.24,1,1,2,1,4,Inactive/Low Engagement,4057,8886943.033999981,0.9972546571469323
15917,248,1,123.1,12,2011-04-06 10:40:00,2011-04-06 10:40:00,123.1,123.1,1,1,2,1,4,Inactive/Low Engagement,4058,8887066.133999981,0.9972684709013161
17967,372,1,123.07,41,2010-12-03 11:19:00,2010-12-03 11:19:00,123.07,123.07,1,1,2,1,4,Inactive/Low Engagement,4059,8887189.203999981,0.9972822812892285
13519,78,1,122.75,8,2011-09-22 18:24:00,2011-09-22 18:24:00,122.75,122.75,1,2,1,1,4,Inactive/Low Engagement,4060,8887311.953999981,0.9972960557681124
14413,362,1,122.7,22,2010-12-12 13:37:00,2010-12-12 13:37:00,122.7,122.7,1,1,1,1,3,Inactive/Low Engagement,4061,8887434.65399998,0.9973098246362107
13876,64,1,122.7,7,2011-10-07 10:22:00,2011-10-07 10:22:00,122.7,122.7,1,3,1,1,5,Needs Attention,4062,8887557.35399998,0.9973235935043088
13638,16,1,122.64,8,2011-11-24 10:38:00,2011-11-24 10:38:00,122.64,122.64,1,4,1,1,6,New/Potential Customers,4063,8887679.99399998,0.9973373556394644
14165,276,1,122.53999999999999,23,2011-03-09 12:39:00,2011-03-09 12:39:00,122.53999999999999,122.53999999999999,1,1,1,1,3,Inactive/Low Engagement,4064,8887802.53399998,0.9973511065530483
14076,129,1,122.47,43,2011-08-02 15:19:00,2011-08-02 15:19:00,122.47,122.47,1,2,1,1,4,Inactive/Low Engagement,4065,8887925.00399998,0.9973648496115324
16073,297,1,122.39999999999999,1,2011-02-15 15:41:00,2011-02-15 15:41:00,122.39999999999999,122.39999999999999,1,1,2,1,4,Inactive/Low Engagement,4066,8888047.40399998,0.9973785848149165
18018,108,2,122.14,29,2011-05-24 13:22:00,2011-08-23 17:37:00,61.07,84.69,92,2,3,1,6,At Risk,4067,8888169.543999981,0.997392290842215
13244,93,1,121.74000000000001,27,2011-09-08 11:46:00,2011-09-08 11:46:00,121.74000000000001,121.74000000000001,1,2,1,1,4,Inactive/Low Engagement,4068,8888291.283999981,0.997405951983228
13182,45,1,121.18,11,2011-10-25 13:46:00,2011-10-25 13:46:00,121.18,121.18,1,3,1,1,5,Needs Attention,4069,8888412.463999981,0.997419550283441
15049,274,1,121.17000000000002,3,2011-03-11 12:13:00,2011-03-11 12:13:00,121.17000000000002,121.17000000000002,1,1,1,1,3,Inactive/Low Engagement,4070,8888533.633999981,0.997433147461497
